FIPS,County,Population,Area (km^2),Latitude,Longitude
29127,Marion,28781,1150.742,39.807538,-91.635379
29129,Mercer,3785,1178.73,40.421414,-93.567631
29131,Miller,24748,1553.972,38.21672,-92.429871
29133,Mississippi,14358,1110.49,36.826264,-89.295929
29135,Moniteau,15607,1084.871,38.633037,-92.583642
29137,Monroe,8840,1735.715,39.49827,-92.006458
29139,Montgomery,12236,1403.794,38.935162,-91.465437
29141,Morgan,20565,1590.306,38.420807,-92.874835
29143,New Madrid,18956,1804.12,36.594261,-89.655949
29145,Newton,58114,1622.851,36.908017,-94.334741
29147,Nodaway,23370,2273.688,40.360484,-94.883281
29149,Oregon,10881,2050.09,36.684867,-91.402902
29151,Osage,13878,1581.061,38.464254,-91.859504
29153,Ozark,9723,1956.042,36.649643,-92.45858
29155,Pemiscot,18296,1329.786,36.209916,-89.785942
29157,Perry,18971,1253.969,37.71113,-89.802125
29159,Pettis,42201,1777.429,38.727367,-93.285207
29161,Phelps,45156,1746.487,37.866326,-91.790349
29163,Pike,18516,1773.405,39.344178,-91.171042
29165,Platte,89322,1105.419,39.378696,-94.761472
29167,Polk,31137,1663.836,37.616761,-93.400817
29169,Pulaski,52274,1428.327,37.824835,-92.207022
29171,Putnam,4979,1345.787,40.478606,-93.014531
29173,Ralls,10167,1253.124,39.553455,-91.524787
29175,Randolph,25414,1263.461,39.441601,-92.492725
29177,Ray,23494,1486.488,39.308401,-93.995746
29179,Reynolds,6696,2109.32,37.360857,-90.969516
29181,Ripley,14100,1635.942,36.648902,-90.86706
29183,St. Charles,360485,1534.846,38.781102,-90.674915
29185,St. Clair,9805,1818.304,38.039069,-93.773077
29186,Ste. Genevieve,18145,1312.54,37.89018,-90.18117
29187,St. Francois,65359,1177.598,37.810707,-90.473868
29189,St. Louis,998954,1354.61,38.640702,-90.445954
29195,Saline,23370,1986.304,39.13584,-93.204164
29197,Schuyler,4431,798.128,40.469361,-92.519016
29199,Scotland,4843,1137.77,40.447686,-92.142824
29201,Scott,39191,1102.965,37.047793,-89.568098
29203,Shannon,8441,2600.345,37.15198,-91.398364
29205,Shelby,6373,1300.995,39.797531,-92.088719
29207,Stoddard,29968,2147.155,36.855428,-89.941735
29209,Stone,32202,1322.907,36.747857,-93.467782
29211,Sullivan,6714,1687.388,40.209587,-93.109783
29213,Taney,51675,1687.74,36.649827,-93.042819
29215,Texas,26008,3054.176,37.314257,-91.964478
29217,Vernon,21159,2167.377,37.850196,-94.341597
29219,Warren,32513,1133.819,38.761902,-91.159307
29221,Washington,25195,1974.835,37.942315,-90.897056
29223,Wayne,13521,2004.817,37.113825,-90.460868
29225,Webster,36202,1537.841,37.280804,-92.87608
29227,Worth,2171,691.059,40.480482,-94.419129
29229,Wright,18815,1769.313,37.267636,-92.48001
29510,St. Louis [9],319294,171.026,38.635699,-90.244582
30001,Beaverhead,9246,14431.132,45.133863,-112.892869
30003,Big Horn,12865,12987.782,45.407869,-107.518163
30005,Blaine,6491,10978.38,48.428282,-108.967648
30007,Broadwater,5612,3208.366,46.334476,-111.496103
30009,Carbon,10078,5340.976,45.224475,-109.028551
30011,Carter,1160,8672.003,45.516825,-104.515324
30013,Cascade,81327,7022.712,47.316443,-111.350571
30015,Chouteau,5813,10351.471,47.886837,-110.436189
30017,Custer,11699,9824.388,46.261481,-105.550508
30019,Daniels,1751,3694.616,48.794429,-105.541739
30021,Dawson,8966,6172.384,47.272425,-104.901027
30023,Deer Lodge,9298,1919.704,46.099059,-113.139108
30025,Fallon,2890,4203.696,46.318184,-104.405718
30027,Fergus,11586,11267.522,47.222997,-109.22328
30029,Flathead,90928,13614.115,48.314696,-114.054319
30031,Gallatin,89513,6817.021,45.535559,-111.173443
30033,Garfield,1206,12554.899,47.281174,-106.982212
30035,Glacier,13399,7865.598,48.705671,-112.990502
30037,Golden Valley,884,3046.711,46.380624,-109.174586
30039,Granite,3079,4488.568,46.395358,-113.425683
30041,Hill,16096,7552.467,48.628331,-110.106372
30043,Jefferson,11406,4296.378,46.126557,-112.056771
30045,Judith Basin,2072,4844.881,47.032558,-110.30532
30047,Lake,28746,4283.107,47.642901,-114.083687
30049,Lewis and Clark,63395,9059.04,47.122133,-112.382954
30051,Liberty,2339,3748.17,48.559654,-111.036924
30053,Lincoln,19687,9518.532,48.542232,-115.404343
30055,McCone,1734,6948.481,47.629628,-105.757222
30057,Madison,7691,9331.19,45.319288,-111.917328
30059,Meagher,1891,6202.403,46.585706,-110.921781
30061,Mineral,4223,3168.226,47.155213,-115.06455
30063,Missoula,109299,6781.415,47.027263,-113.892681
30065,Musselshell,4538,4845.627,46.505665,-108.436982
30067,Park,15636,7286.911,45.421905,-110.532798
30069,Petroleum,494,4335.133,47.141917,-108.226575
30071,Phillips,4253,13498.707,48.250155,-107.928833
30073,Pondera,6153,4247.163,48.230312,-112.219928
30075,Powder River,1743,8541.53,45.40889,-105.555259
30077,Powell,7027,6041.525,46.844225,-112.9311
30079,Prairie,1179,4513.225,46.852434,-105.375808
30081,Ravalli,40212,6216.495,46.079298,-114.119065
30083,Richland,9746,5447.487,47.785513,-104.563387
30085,Roosevelt,10425,6136.763,48.282747,-104.99517
30087,Rosebud,9233,13019.888,46.161734,-106.701953
30089,Sanders,11413,7226.025,47.756469,-115.180225
30091,Sheridan,3384,4418.76,48.705523,-104.533913
30093,Silver Bow,34200,1862.337,45.895959,-112.660222
30095,Stillwater,9117,4673.85,45.663496,-109.391752
30097,Sweet Grass,3651,4822.644,45.81306,-109.941312
30099,Teton,6073,5937.596,47.819035,-112.281725
30101,Toole,5324,5039.51,48.645052,-111.733493
30103,Treasure,718,2548.609,46.209636,-107.280494
30105,Valley,7369,13109.976,48.365713,-106.687883
30107,Wheatland,2168,3699.128,46.497047,-109.857147
30109,Wibaux,1017,2304.898,46.962866,-104.274466
30111,Yellowstone,147972,6860.96,45.936987,-108.276656
31001,Adams,31364,1461.35,40.520632,-98.500044
31003,Antelope,6685,2223.742,42.183225,-98.058037
31005,Arthur,460,1860.405,41.570856,-101.697045
31007,Banner,690,1932.824,41.53975,-103.726263
31009,Blaine,478,1850.6,41.92523,-99.990771
31011,Boone,5505,1779.884,41.7054,-98.066794
31013,Box Butte,11308,2791.584,42.215665,-103.087821
31015,Boyd,2099,1410.328,42.894448,-98.773022
31017,Brown,3145,3173.053,42.34939,-99.923176
31019,Buffalo,46102,2526.272,40.855226,-99.074983
31021,Burt,6858,1287.388,41.854179,-96.337746
31023,Butler,8395,1530.194,41.226072,-97.13204
31025,Cass,25241,1465.652,40.909878,-96.140609
31027,Cedar,8852,1931.734,42.604511,-97.256824
31029,Chase,3966,2324.512,40.53039,-101.694192
31031,Cherry,5713,15564.099,42.566985,-101.072622
31033,Cheyenne,9998,3098.661,41.214236,-103.011929
31035,Clay,6542,1485.458,40.523669,-98.05105
31037,Colfax,10515,1078.772,41.574675,-97.089455
31039,Cuming,9139,1488.343,41.915865,-96.788517
31041,Custer,10939,6671.503,41.393893,-99.726866
31043,Dakota,21006,692.616,42.390456,-96.562549
31045,Dawes,9182,3628.746,42.711214,-103.134872
31047,Dawson,24326,2640.319,40.867378,-99.815154
31049,Deuel,1941,1141.44,41.112988,-102.332604
31051,Dixon,6000,1250.706,42.48528,-96.855862
31053,Dodge,36691,1406.362,41.577008,-96.645853
31055,Douglas,517110,878.904,41.297091,-96.154066
31057,Dundy,2008,2385.0,40.180165,-101.681133
31059,Fillmore,5890,1493.193,40.52504,-97.596705
31061,Franklin,3225,1491.844,40.183203,-98.96208
31063,Frontier,2756,2538.393,40.530947,-100.406683
31065,Furnas,4959,1866.458,40.191991,-99.909661
31067,Gage,22311,2227.281,40.255234,-96.683453
31069,Garden,2057,4482.946,41.659381,-102.328229
31071,Garfield,2049,1479.875,41.905572,-98.922998
31073,Gosper,2044,1198.448,40.509838,-99.824078
31075,Grant,614,2028.541,41.915867,-101.756875
31077,Greeley,2538,1477.993,41.5676,-98.530566
31079,Hall,58607,1430.047,40.866023,-98.498004
31081,Hamilton,9124,1416.778,40.877145,-98.021943
31083,Harlan,3423,1486.81,40.178766,-99.403418
31085,Hayes,967,1847.392,40.535786,-101.05558
31087,Hitchcock,2908,1860.846,40.176896,-101.044217
31089,Holt,10435,6261.285,42.459287,-98.784766
31091,Hooker,736,1868.579,41.9187,-101.11681
31093,Howard,6274,1490.778,41.219403,-98.513303
31095,Jefferson,7547,1490.976,40.175736,-97.143103
31097,Johnson,5217,975.735,40.395457,-96.268562
31099,Kearney,6489,1337.338,40.506269,-98.948461
31101,Keith,8368,2874.203,41.194404,-101.644474
31103,Keya Paha,824,2004.439,42.87548,-99.718351
31105,Kimball,3821,2466.718,41.199155,-103.711105
31107,Knox,8701,2951.865,42.634405,-97.891349
31109,Lancaster,285407,2192.117,40.783547,-96.688658
31111,Lincoln,36288,6669.546,41.050322,-100.744481
31113,Logan,763,1479.207,41.542156,-100.443665
31115,Loup,632,1479.139,41.897714,-99.509764
31117,McPherson,539,2227.418,41.596473,-101.060237
31119,Madison,34876,1490.41,41.909929,-97.606856
31121,Merrick,7845,1280.743,41.169801,-98.031051
31123,Morrill,5042,3703.322,41.732205,-102.990599
31125,Nance,3735,1160.912,41.402386,-97.991408
31127,Nemaha,7248,1060.87,40.387448,-95.850954
31129,Nuckolls,4500,1491.364,40.176492,-98.046842
31131,Otoe,15740,1603.251,40.637992,-96.131027
31133,Pawnee,2773,1121.33,40.13785,-96.245225
31135,Perkins,2970,2290.668,40.856065,-101.636443
31137,Phelps,9188,1399.695,40.516365,-99.406557
31139,Pierce,7266,1488.189,42.271413,-97.610992
31141,Platte,32237,1773.078,41.576866,-97.513467
31143,Polk,5406,1141.257,41.187925,-97.570663
31145,Red Willow,11055,1859.627,40.16942,-100.468576
31147,Richardson,8363,1436.336,40.123743,-95.718603
31149,Rock,1526,2620.34,42.413325,-99.45853
31151,Saline,14200,1492.633,40.516802,-97.131755
31153,Sarpy,158840,641.082,41.115064,-96.109125
31155,Saunders,20780,1967.924,41.223152,-96.640923
31157,Scotts Bluff,36970,1930.477,41.851589,-103.70586
31159,Seward,16750,1491.538,40.871944,-97.140383
31161,Sheridan,5469,6396.745,42.507074,-102.389698
31163,Sherman,3152,1480.551,41.218743,-98.972849
31165,Sioux,1311,5354.705,42.483806,-103.742605
31167,Stanton,6129,1116.29,41.904793,-97.174724
31169,Thayer,5228,1489.179,40.173845,-97.596263
31171,Thomas,647,1849.301,41.84862,-100.506911
31173,Thurston,6940,1025.836,42.154061,-96.533943
31175,Valley,4260,1477.48,41.564094,-98.983484
31177,Washington,20234,1018.374,41.533979,-96.224574
31179,Wayne,9595,1148.232,42.210746,-97.126243
31181,Webster,3812,1489.355,40.180646,-98.49859
31183,Wheeler,818,1490.775,41.937859,-98.522289
31185,York,13665,1491.389,40.873056,-97.596742
32001,Churchill,24877,13012.248,39.525701,-118.270419
32003,Clark,1951269,20877.406,36.214236,-115.013819
32005,Douglas,46997,1910.482,38.905129,-119.609019
32007,Elko,48818,44555.422,41.141133,-115.351424
32009,Esmeralda,783,9295.569,37.778966,-117.632382
32011,Eureka,1987,10826.054,39.977788,-116.272208
32013,Humboldt,16528,25013.641,41.407914,-118.127592
32015,Lander,5775,14295.409,39.900211,-117.04724
32017,Lincoln,5345,27549.669,37.634605,-114.863037
32019,Lyon,51980,5242.652,39.022214,-119.197417
32021,Mineral,4772,9875.568,38.516647,-118.416279
32023,Nye,43946,47134.175,37.966379,-116.459047
32027,Pershing,6753,15714.561,40.439639,-118.409477
32029,Storey,4010,682.833,39.438385,-119.524646
32031,Washoe,421407,16944.25,40.703311,-119.710315
32033,White Pine,10030,23042.499,39.417804,-114.900945
32510,Carson City [9],55274,407.26,39.153447,-119.743442
33001,Belknap,60088,1213.621,43.519109,-71.425366
33003,Carroll,47818,2570.393,43.867567,-71.201665
33005,Cheshire,77117,1888.357,42.925455,-72.248217
33007,Coos,33055,4738.99,44.652419,-71.289383
33009,Grafton,89118,4531.303,43.926488,-71.842264
33011,Hillsborough,400721,2310.825,42.911643,-71.723101
33013,Merrimack,146445,2477.186,43.299485,-71.68013
33015,Rockingham,295223,2059.325,42.98936,-71.099437
33017,Strafford,123143,994.559,43.293177,-71.035927
33019,Sullivan,43742,1429.658,43.361188,-72.222084
34001,Atlantic,274549,1740.023,39.469354,-74.633758
34003,Bergen,905116,638.875,40.95909,-74.074522
34005,Burlington,448734,2123.372,39.875786,-74.663006
34007,Camden,513657,588.685,39.802352,-74.961251
34009,Cape May,97265,1606.871,39.086143,-74.847716
34011,Cumberland,156898,1755.03,39.328387,-75.121644
34013,Essex,783969,335.742,40.787217,-74.246136
34015,Gloucester,288288,873.286,39.721019,-75.143708
34017,Hudson,634266,161.39,40.731384,-74.078627
34019,Hunterdon,128349,1132.957,40.565283,-74.91197
34021,Mercer,366513,592.819,40.282503,-74.703724
34023,Middlesex,809858,836.118,40.439593,-74.407585
34025,Monmouth,630380,1723.169,40.287056,-74.152446
34027,Morris,492276,1247.403,40.858581,-74.547427
34029,Ocean,576567,2370.877,39.86585,-74.263027
34031,Passaic,501226,510.5,41.033763,-74.300308
34033,Salem,66083,964.327,39.573828,-75.357356
34035,Somerset,323444,789.576,40.565522,-74.61993
34037,Sussex,149265,1387.567,41.137424,-74.691855
34039,Union,536499,272.988,40.659871,-74.308696
34041,Warren,108692,939.796,40.853524,-75.009542
35001,Bernalillo,662564,3023.002,35.054002,-106.669065
35003,Catron,3725,17946.468,33.901814,-108.392097
35005,Chaves,65645,15734.496,33.361605,-104.469837
35006,Cibola,27213,11763.029,34.93205,-108.000255
35007,Colfax,13750,9759.648,36.612963,-104.640126
35009,Curry,48376,3646.581,34.572984,-103.346055
35011,De Baca,2022,6044.726,34.351429,-104.401527
35013,Dona Ana,209233,9879.198,32.350912,-106.832182
35015,Eddy,53829,10871.532,32.457858,-104.306471
35017,Grant,29514,10275.911,32.732087,-108.381504
35019,Guadalupe,4687,7851.8,34.869782,-104.784968
35021,Harding,695,5506.023,35.863152,-103.829931
35023,Hidalgo,4894,8925.082,31.899658,-108.745729
35025,Lea,64727,11380.929,32.795687,-103.413271
35027,Lincoln,20497,12513.032,33.740941,-105.449083
35028,Los Alamos,17950,282.97,35.870047,-106.307968
35029,Luna,25095,7680.234,32.184482,-107.746639
35031,McKinley,71492,14129.101,35.573732,-108.255307
35033,Mora,4881,5008.056,35.982841,-104.921898
35035,Otero,63797,17165.151,32.588776,-105.781079
35037,Quay,9041,7463.265,35.107018,-103.548071
35039,Rio Arriba,40246,15270.957,36.509669,-106.693983
35041,Roosevelt,19846,6357.521,34.021457,-103.482725
35043,Sandoval,131561,9624.248,35.685073,-106.882618
35045,San Juan,130044,14344.45,36.511625,-108.324578
35047,San Miguel,29393,12265.299,35.476876,-104.803515
35049,Santa Fe,144170,4949.134,35.513722,-105.966441
35051,Sierra,11988,10971.771,33.119479,-107.188161
35053,Socorro,17866,17220.178,33.991614,-106.939003
35055,Taos,32937,5709.415,36.576529,-105.637987
35057,Torrance,16383,8665.41,34.634644,-105.846836
35059,Union,4549,9921.918,36.488085,-103.475723
35061,Valencia,76569,2766.87,34.71684,-106.806582
36001,Albany,304204,1381.246,42.588271,-73.974014
36003,Allegany,48946,2679.048,42.247894,-78.026176
36005,Bronx [10],1385108,148.867,40.848711,-73.852939
36007,Broome,200600,1853.174,42.161977,-75.830291
36009,Cattaraugus,80317,3425.222,42.244853,-78.681006
36011,Cayuga,80026,2236.898,43.008546,-76.574587
36013,Chautauqua,134905,3885.457,42.304216,-79.407595
36015,Chemung,88830,1063.913,42.155281,-76.747179
36017,Chenango,50477,2327.441,42.489732,-75.604905
36019,Clinton,82128,2894.381,44.75271,-73.705648
36021,Columbia,63096,1679.0,42.247729,-73.626805
36023,Cortland,49336,1298.927,42.593824,-76.076265
36025,Delaware,47980,3800.668,42.193987,-74.966728
36027,Dutchess,297488,2137.64,41.755009,-73.739951
36029,Erie,919040,3177.537,42.752759,-78.778192
36031,Essex,39370,4963.007,44.108971,-73.777573
36033,Franklin,51599,4396.43,44.594374,-74.31067
36035,Fulton,55531,1380.152,43.115609,-74.423678
36037,Genesee,60079,1282.84,43.00091,-78.192778
36039,Greene,49221,1704.341,42.286951,-74.149495
36041,Hamilton,4836,4682.19,43.657879,-74.502456
36043,Herkimer,64519,3776.09,43.461635,-74.894694
36045,Jefferson,116229,4810.181,43.995371,-76.053522
36047,Kings [10],2504700,251.015,40.635133,-73.950777
36049,Lewis,27087,3340.985,43.786397,-75.442617
36051,Livingston,65393,1658.263,42.727485,-77.76978
36053,Madison,73442,1712.715,42.910026,-75.663575
36055,Monroe,744344,3539.813,43.464475,-77.664656
36057,Montgomery,50219,1062.815,42.900891,-74.435358
36059,Nassau,1339532,1173.872,40.729687,-73.589384
36061,New York [10],1585873,86.999,40.776557,-73.970174
36063,Niagara,216469,2951.73,43.456731,-78.792143
36065,Oneida,234878,3257.314,43.242727,-75.434282
36067,Onondaga,467026,2086.541,43.00653,-76.196117
36069,Ontario,107931,1715.936,42.856695,-77.303277
36071,Orange,372813,2172.079,41.40241,-74.306252
36073,Orleans,42883,2117.113,43.502287,-78.229726
36075,Oswego,122109,3398.279,43.461443,-76.209258
36077,Otsego,62259,2630.786,42.629776,-75.028841
36079,Putnam,99710,637.787,41.427904,-73.743882
36081,Queens [10],2230722,461.555,40.658557,-73.837929
36083,Rensselaer,159429,1723.361,42.710421,-73.513845
36085,Richmond [10],468730,264.933,40.563855,-74.137063
36087,Rockland,311687,516.293,41.154785,-74.024772
36089,St. Lawrence,111944,7307.494,44.488113,-75.074311
36091,Saratoga,219607,2185.452,43.106135,-73.855387
36093,Schenectady,154727,542.308,42.817542,-74.043583
36095,Schoharie,32749,1622.181,42.591294,-74.438172
36097,Schuyler,18343,886.626,42.419776,-76.938604
36099,Seneca,35251,1011.232,42.782294,-76.827088
36101,Steuben,98990,3636.559,42.266725,-77.385525
36103,Suffolk,1493350,6146.386,40.943554,-72.692218
36105,Sullivan,77547,2581.5,41.720176,-74.76468
36107,Tioga,51125,1354.253,42.178057,-76.29745
36109,Tompkins,101564,1273.129,42.453281,-76.473712
36111,Ulster,182493,3006.355,41.947232,-74.265447
36113,Warren,65707,2412.845,43.555105,-73.838139
36115,Washington,63216,2190.839,43.312377,-73.439428
36117,Wayne,93772,3582.085,43.458758,-77.063164
36119,Westchester,949113,1294.982,41.15277,-73.745912
36121,Wyoming,42155,1544.377,42.701363,-78.228567
36123,Yates,25348,973.291,42.638237,-77.104324
37001,Alamance,151131,1125.965,36.041974,-79.399935
37003,Alexander,37198,682.851,35.920951,-81.177467
37005,Alleghany,11155,612.656,36.489356,-81.132299
37007,Anson,26948,1391.066,34.974996,-80.109959
37009,Ashe,27281,1111.801,36.436305,-81.49877
37011,Avery,17797,640.319,36.072894,-81.920363
37013,Beaufort,47759,2481.766,35.482313,-76.842014
37015,Bertie,21282,1919.826,36.06133,-76.962367
37017,Bladen,35190,2297.729,34.591949,-78.539513
37019,Brunswick,107431,2719.031,34.038708,-78.227688
37021,Buncombe,238318,1709.757,35.609371,-82.530426
37023,Burke,90912,1334.039,35.746182,-81.70618
37025,Cabarrus,178011,943.958,35.387845,-80.552868
37027,Caldwell,83029,1228.465,35.957857,-81.530076
37029,Camden,9980,803.45,36.342344,-76.162488
37031,Carteret,66469,3472.204,34.858313,-76.526967
37033,Caswell,23719,1109.167,36.393097,-79.332546
37035,Catawba,154358,1070.741,35.663182,-81.214151
37037,Chatham,63505,1838.455,35.704994,-79.251454
37039,Cherokee,27444,1208.81,35.136233,-84.061308
37041,Chowan,14793,604.239,36.127288,-76.60207
37043,Clay,10587,571.425,35.052997,-83.752264
37045,Cleveland,98078,1212.765,35.33463,-81.557115
37047,Columbus,58098,2469.916,34.260471,-78.636378
37049,Craven,103505,2005.068,35.118179,-77.082541
37051,Cumberland,319431,1705.163,35.050192,-78.828719
37053,Currituck,23547,1363.868,36.372174,-75.941224
37055,Dare,33920,4047.022,35.606269,-75.767536
37057,Davidson,162878,1468.57,35.795123,-80.206525
37059,Davie,41240,691.756,35.929356,-80.542542
37061,Duplin,58505,2128.127,34.934403,-77.933543
37063,Durham,267587,771.471,36.036589,-78.877919
37065,Edgecombe,56552,1312.217,35.917055,-77.602655
37067,Forsyth,350670,1068.878,36.131667,-80.257289
37069,Franklin,60619,1280.746,36.088241,-78.28309
37071,Gaston,206086,943.02,35.293344,-81.177256
37073,Gates,12197,895.326,36.442135,-76.702355
37075,Graham,8861,781.31,35.348111,-83.830909
37077,Granville,59916,1389.525,36.299884,-78.657634
37079,Greene,21362,689.971,35.481933,-77.681667
37081,Guilford,488406,1703.248,36.079065,-79.788665
37083,Halifax,54691,1893.746,36.251438,-77.644842
37085,Harnett,114678,1557.37,35.368635,-78.87161
37087,Haywood,59036,1436.472,35.557097,-82.972807
37089,Henderson,106740,971.844,35.336424,-82.479634
37091,Hertford,24669,933.313,36.363517,-76.981616
37093,Hoke,46952,1016.042,35.017233,-79.241964
37095,Hyde,5810,3688.209,35.408157,-76.153687
37097,Iredell,159437,1545.971,35.806356,-80.874545
37099,Jackson,40271,1280.865,35.286463,-83.130641
37101,Johnston,168878,2060.346,35.513405,-78.367267
37103,Jones,10153,1225.622,35.03216,-77.356443
37105,Lee,57866,670.918,35.476075,-79.17222
37107,Lenoir,59495,1043.296,35.238062,-77.639023
37109,Lincoln,78265,795.233,35.487825,-81.225176
37111,McDowell,44996,1155.126,35.682232,-82.048029
37113,Macon,33922,1345.985,35.152959,-83.421901
37115,Madison,20764,1169.216,35.86408,-82.712731
37117,Martin,24505,1195.302,35.841059,-77.112867
37119,Mecklenburg,919628,1413.899,35.246862,-80.833832
37121,Mitchell,15579,575.202,36.013102,-82.163554
37123,Montgomery,27798,1299.641,35.338071,-79.904196
37125,Moore,88247,1828.151,35.310163,-79.480664
37127,Nash,95840,1405.764,35.965945,-77.987555
37129,New Hanover,202667,850.043,34.177466,-77.871378
37131,Northampton,22099,1426.059,36.421774,-77.398352
37133,Onslow,177772,2346.304,34.76346,-77.503297
37135,Orange,133801,1039.692,36.062499,-79.119355
37137,Pamlico,13144,1467.876,35.147462,-76.665069
37139,Pasquotank,40661,749.638,36.265276,-76.260355
37141,Pender,52217,2415.904,34.512581,-77.888029
37143,Perquimans,13453,852.018,36.178261,-76.404269
37145,Person,39464,1046.559,36.386387,-78.965471
37147,Pitt,168148,1695.988,35.591065,-77.372404
37149,Polk,20510,617.803,35.278928,-82.167667
37151,Randolph,141752,2044.407,35.709915,-79.806215
37153,Richmond,46639,1242.982,35.001957,-79.747809
37155,Robeson,134168,2463.045,34.63921,-79.100881
37157,Rockingham,93643,1483.3,36.380927,-79.782889
37159,Rowan,138428,1356.441,35.639218,-80.525344
37161,Rutherford,67810,1465.544,35.402747,-81.919583
37163,Sampson,63431,2451.671,34.990575,-78.371382
37165,Scotland,36157,829.635,34.840023,-79.477337
37167,Stanly,60585,1048.529,35.310523,-80.254355
37169,Stokes,47401,1180.074,36.404195,-80.239271
37171,Surry,73673,1389.02,36.415416,-80.686463
37173,Swain,13981,1400.263,35.568849,-83.465614
37175,Transylvania,33090,985.524,35.210095,-82.816696
37177,Tyrrell,4407,1539.018,35.87042,-76.165345
37179,Union,201292,1656.366,34.991501,-80.530131
37181,Vance,45422,698.83,36.365481,-78.405434
37183,Wake,900993,2220.453,35.789846,-78.650624
37185,Warren,20972,1149.338,36.397979,-78.099924
37187,Washington,13228,1097.758,35.844589,-76.572334
37189,Watauga,51079,811.838,36.235371,-81.709919
37191,Wayne,122623,1442.241,35.362741,-78.004826
37193,Wilkes,69340,1960.415,36.209303,-81.165354
37195,Wilson,81234,967.963,35.704125,-77.918982
37197,Yadkin,38406,874.136,36.158765,-80.665164
37199,Yancey,17818,811.082,35.889504,-82.30398
38001,Adams,2343,2560.756,46.096815,-102.533198
38003,Barnes,11066,3919.7,46.94255,-98.070195
38005,Benson,6660,3728.28,48.071738,-99.361987
38007,Billings,783,2987.488,47.009283,-103.364924
38009,Bottineau,6429,4396.109,48.794412,-100.831257
38011,Bowman,3151,3022.655,46.107807,-103.506586
38013,Burke,1968,2923.9,48.786453,-102.520087
38015,Burleigh,81308,4320.87,46.971843,-100.462001
38017,Cass,149778,4578.839,46.927003,-97.252375
38019,Cavalier,3993,3910.778,48.768439,-98.46379
38021,Dickey,5289,2958.105,46.107756,-98.496518
38023,Divide,2071,3352.039,48.818142,-103.497653
38025,Dunn,3536,5392.466,47.35461,-102.612365
38027,Eddy,2385,1668.248,47.723436,-98.900475
38029,Emmons,3550,4027.489,46.284255,-100.237842
38031,Foster,3343,1675.265,47.464327,-98.872817
38033,Golden Valley,1680,2596.172,46.938924,-103.844612
38035,Grand Forks,66861,3728.295,47.926003,-97.450851
38037,Grant,2394,4314.714,46.357827,-101.639049
38039,Griggs,2420,1855.581,47.463463,-98.232444
38041,Hettinger,2477,2936.476,46.434939,-102.458385
38043,Kidder,2435,3711.226,46.935385,-99.742727
38045,LaMoure,4139,2980.792,46.464195,-98.526057
38047,Logan,1990,2619.101,46.469278,-99.504585
38049,McHenry,5395,4950.874,48.233842,-100.633267
38051,McIntosh,2809,2576.364,46.117034,-99.443041
38053,McKenzie,6360,7409.374,47.742475,-103.403215
38055,McLean,8962,6029.535,47.653055,-101.421794
38057,Mercer,8424,2881.339,47.303279,-101.820765
38059,Morton,27471,5038.684,46.713789,-101.279743
38061,Mountrail,7673,5028.64,48.210291,-102.364756
38063,Nelson,3126,2612.822,47.918667,-98.204428
38065,Oliver,1846,1893.77,47.118079,-101.33142
38067,Pembina,7413,2904.4,48.766896,-97.545405
38069,Pierce,4357,2803.233,48.238883,-99.966497
38071,Ramsey,11451,3369.353,48.265551,-98.737329
38073,Ransom,5457,2237.075,46.449276,-97.647554
38075,Renville,2470,2312.205,48.712782,-101.658152
38077,Richland,16321,3743.686,46.265219,-96.93796
38079,Rolette,13937,2432.882,48.768272,-99.840463
38081,Sargent,3829,2245.26,46.108206,-97.63003
38083,Sheridan,1321,2604.593,47.581373,-100.341499
38085,Sioux,4153,2922.141,46.109282,-101.047525
38087,Slope,727,3157.611,46.445834,-103.462462
38089,Stark,24199,3471.084,46.817031,-102.662026
38091,Steele,1975,1853.044,47.458288,-97.718895
38093,Stutsman,21100,5951.555,46.971103,-98.957592
38095,Towner,2246,2697.419,48.682183,-99.248158
38097,Traill,8121,2233.9,47.446215,-97.164754
38099,Walsh,11119,3351.691,48.376979,-97.72223
38101,Ward,61675,5324.911,48.216686,-101.540537
38103,Wells,4207,3342.049,47.580851,-99.671502
38105,Williams,22398,5562.968,48.345867,-103.4874
39001,Adams,28550,1518.375,38.841681,-83.474173
39003,Allen,106331,1053.734,40.771528,-84.106546
39005,Ashland,53139,1105.404,40.843274,-82.270121
39007,Ashtabula,101497,3542.85,41.906644,-80.745641
39009,Athens,64757,1316.856,39.333848,-82.046008
39011,Auglaize,45949,1040.93,40.561309,-84.224018
39013,Belmont,70400,1401.892,40.017682,-80.967727
39015,Brown,44846,1278.034,38.931377,-83.866772
39017,Butler,368130,1217.637,39.439915,-84.565397
39019,Carroll,28836,1033.225,40.579884,-81.090787
39021,Champaign,40097,1113.263,40.132759,-83.767543
39023,Clark,138333,1042.54,39.917032,-83.783676
39025,Clermont,197363,1190.789,39.052084,-84.149614
39027,Clinton,42040,1067.839,39.414041,-83.814542
39029,Columbiana,107841,1384.837,40.768462,-80.777231
39031,Coshocton,36901,1469.774,40.29672,-81.930112
39033,Crawford,43784,1042.98,40.848508,-82.924771
39035,Cuyahoga,1280122,3226.055,41.760392,-81.724217
39037,Darke,52959,1553.363,40.132176,-84.620438
39039,Defiance,39037,1072.745,41.321679,-84.486433
39041,Delaware,174214,1184.477,40.278941,-83.007462
